id,user_id,item_id,label
18469,821,244,4
18470,821,235,4
18471,821,1,4
18472,821,253,4
18473,821,5,4
18474,821,216,3.5
18475,821,217,3
18476,821,205,4
18477,821,214,4
18478,821,220,4
18479,821,256,4
18480,821,233,3.5
18481,821,234,4
18482,821,3,3.5
18483,821,7,4
18484,821,219,4
18485,821,236,4
18486,821,252,3.5
18487,821,215,3
18488,821,241,4
18489,821,249,4
18490,821,13,4
18491,821,2,4
18492,821,211,4
18493,821,245,4
18494,821,207,4
18495,821,255,4
18496,821,121,4
18497,821,10,3
18498,821,8,3.5
18499,822,7,3
18500,822,207,3.5
18501,822,12,3.5
18502,822,235,3
18503,822,1,3
18504,822,5,3
18505,823,12,0.5
18506,823,11,3.5
18507,823,8,2
18508,823,7,1.5
18509,823,207,2.5
18510,823,257,0.5
18511,823,9,3.5
18512,824,249,3
18513,824,341,3.5
18514,824,11,4
18515,824,589,4
18516,824,215,4
18517,824,441,4
18518,824,214,2
18519,824,243,4
18520,824,13,4
18521,825,294,4
18522,825,1234,4
18523,825,715,2.5
18524,825,1210,1
18525,825,882,3
18526,825,1558,3.5
18527,825,1559,4
18528,825,267,1
18529,825,2,3.5
18530,825,459,3.5
18531,825,455,3.5
18532,825,512,3.5
18533,825,219,3
18534,825,1,3
18535,825,764,3.5
18536,825,1053,2
18537,825,295,3.5
18538,825,1560,2.5
18539,825,499,3
18540,825,1561,4
18541,825,347,3.5
18542,825,235,3.5
18543,825,1174,4
18544,825,533,3.5
18545,825,278,4
18546,825,435,4
18547,825,432,4
18548,825,400,3
18549,825,31,4
18550,825,218,4
18551,825,681,3
18552,825,73,3.5
18553,825,728,4
18554,825,242,4
18555,825,1562,3.5
18556,825,501,3.5
18557,825,397,3.5
18558,825,274,4
18559,825,719,2.5
18560,825,318,4
18561,825,270,4
18562,825,696,4
18563,825,752,4
18564,825,17,3
18565,825,536,4
18566,825,7,3.5
18567,825,1563,4
18568,825,70,2.5
18569,825,236,4
18570,825,1564,3
18571,825,496,4
18572,825,293,4
18573,825,410,4
18574,825,520,3.5
18575,825,207,3.5
18576,826,235,4
18577,826,239,4
18578,826,213,4
18579,826,2,4
18580,826,4,4
18581,826,9,0.5
18582,826,248,3.5
18583,826,7,4
18584,826,210,4
18585,826,3,4
18586,826,206,4
18587,826,220,1.5
18588,826,214,3.5
18589,826,217,4
18590,826,205,4
18591,826,243,4
18592,826,17,4
18593,826,233,4
18594,826,215,4
18595,826,11,4
18596,826,253,4
18597,826,1,4
18598,826,211,4
18599,826,256,4
18600,826,212,4
18601,826,245,4
18602,826,252,4
18603,826,12,3
18604,826,236,3.5
18605,826,244,4
18606,826,5,4
18607,826,241,4
18608,826,6,4
18609,826,8,4
18610,826,255,4
18611,826,234,4
18612,826,10,4
18613,826,216,4
18614,826,13,4
18615,826,121,3.5
18616,826,84,4
18617,826,207,4
18618,826,251,4
18619,826,249,3.5
18620,826,250,4
18621,826,219,4
18622,826,254,3.5
18623,826,246,4
18624,826,257,4
18625,826,247,4
18626,827,4,3
18627,827,218,4
18628,827,7,2.5
18629,827,861,2
18630,828,251,3.5
18631,828,216,3.5
18632,828,218,4
18633,828,257,3.5
18634,828,1,3.5
18635,828,210,3
18636,828,12,2.5
18637,828,8,3
18638,828,205,3.5
18639,828,235,2.5
18640,828,207,3.5
18641,828,17,2.5
18642,828,206,3
18643,828,239,3.5
18644,828,7,3.5
18645,829,236,1.5
18646,829,255,3
18647,829,6,1
18648,829,207,3
18649,829,245,4
18650,829,123,4
18651,829,3,3
18652,829,8,2
18653,829,1396,3
18654,829,10,2
18655,829,11,2.5
18656,829,213,3.5
18657,829,491,4
18658,829,13,4
18659,829,1397,1
18660,829,7,4
18661,829,206,4
18662,829,1,3
18663,829,434,4
18664,829,17,3
18665,829,2,3.5
18666,829,4,1.5
18667,829,235,3
18668,830,197,4
18669,830,192,3.5
18670,830,207,3
18671,830,117,3.5
18672,830,234,4
18673,830,341,1.5
18674,830,1017,2.5
18675,830,66,3.5
18676,830,54,4
18677,830,57,3
18678,830,1499,3
18679,830,347,4
18680,830,704,4
18681,830,202,3
18682,830,835,3
18683,830,400,3.5
18684,830,147,3.5
18685,830,729,3.5
18686,830,169,3
18687,830,34,3
18688,830,484,4
18689,830,340,3.5
18690,830,425,3
18691,830,241,4
18692,830,201,3
18693,830,107,4
18694,830,30,4
18695,830,130,3
18696,830,118,4
18697,830,245,3.5
18698,830,43,3.5
18699,830,1475,4
18700,830,1028,3
18701,830,1183,1
18702,830,1026,3
18703,830,155,3
18704,830,1256,3.5
18705,830,307,2.5
18706,830,17,3.5
18707,830,86,3.5
18708,830,139,3.5
18709,830,899,3.5
18710,830,394,3.5
18711,830,661,3.5
18712,830,161,3
18713,830,200,3.5
18714,830,754,3.5
18715,830,428,2.5
18716,830,1565,3
18717,830,336,3.5
18718,830,181,4
18719,830,881,3.5
18720,830,657,4
18721,830,151,3
18722,830,675,3
18723,830,198,3
18724,830,183,3
18725,830,870,4
18726,830,82,4
18727,830,76,3
18728,830,53,3.5
18729,830,811,4
18730,830,678,3.5
18731,830,163,2.5
18732,830,875,1.5
18733,830,348,4
18734,830,126,4
18735,830,763,3.5
18736,830,1566,3
18737,830,35,4
18738,830,15,3
18739,830,52,3.5
18740,830,1301,2.5
18741,830,193,3.5
18742,830,1273,4
18743,830,206,4
18744,830,144,4
18745,830,300,4
18746,830,1187,4
18747,830,1567,3.5
18748,830,805,3
18749,830,397,3.5
18750,830,189,3.5
18751,830,60,3
18752,830,819,3.5
18753,830,24,2.5
18754,830,7,3
18755,830,1568,3.5
18756,830,55,3.5
18757,830,478,3
18758,830,114,3
18759,830,75,3
18760,830,71,3.5
18761,830,131,3.5
18762,830,186,4
18763,830,3,4
18764,830,89,3.5
18765,830,153,4
18766,830,136,4
18767,831,245,4
18768,831,239,4
18769,831,1569,0.5
18770,831,207,3.5
18771,831,344,2.5
18772,831,3,4
18773,831,337,3
18774,831,977,4
18775,831,518,4
18776,831,1570,3
18777,831,7,4
18778,831,233,3
18779,831,1571,3
18780,831,254,3.5
18781,831,1,4
18782,831,250,4
18783,831,486,4
18784,831,781,0.5
18785,831,1572,4
18786,831,1187,4
18787,831,557,2
18788,831,244,3.5
18789,831,1573,4
18790,831,1574,4
18791,831,485,4
18792,831,13,4
18793,831,1575,4
18794,831,1576,4
18795,831,241,3.5
18796,831,770,4
18797,831,810,3
18798,831,585,1
18799,831,787,1
18800,831,377,2.5
18801,831,1577,4
18802,831,217,4
18803,831,805,4
18804,831,1578,1.5
18805,831,383,2
18806,831,215,4
18807,831,410,4
18808,831,1579,2
18809,831,1580,3
18810,831,1581,4
18811,831,17,3
18812,831,205,3.5
18813,831,1582,1
18814,831,657,4
18815,831,1583,3
18816,832,215,3
18817,833,4,3
18818,833,1,3.5
18819,833,11,4
18820,833,10,4
18821,834,211,4
18822,834,235,1.5
18823,834,17,3
18824,834,7,3
18825,834,253,4
18826,834,3,3.5
18827,834,9,4
18828,834,6,3.5
18829,834,241,0.5
18830,835,11,4
18831,835,205,4
18832,835,8,4
18833,835,9,4
18834,835,4,4
18835,835,7,4
18836,835,17,4
18837,835,236,4
18838,836,1584,4
18839,836,256,3
18840,836,233,3
18841,836,250,3
18842,836,246,4
18843,836,234,3
18844,836,3,3.5
18845,836,249,3
18846,836,6,4
18847,836,2,1.5
18848,836,7,2.5
18849,836,219,3.5
18850,836,243,2.5
18851,836,236,4
18852,836,210,2.5
18853,836,1585,3.5
18854,836,252,4
18855,836,254,2.5
18856,836,255,4
18857,836,212,4
18858,836,8,3
18859,836,215,4
18860,836,241,4
18861,836,248,3
18862,836,13,1.5
18863,836,211,4
18864,836,245,3.5
18865,836,4,4
18866,836,207,3
18867,836,1,2
18868,836,477,3.5
18869,836,9,4
18870,836,10,3
18871,836,121,3.5
18872,836,11,4
18873,836,1586,3
18874,836,1587,4
18875,836,84,3.5
18876,836,251,3
18877,836,217,2.5
18878,836,244,3.5
18879,836,12,3.5
18880,836,206,2.5
18881,836,17,4
18882,836,235,1.5
18883,836,253,4
18884,836,239,2.5
18885,836,247,3
18886,836,5,3.5
18887,836,47,3
18888,836,213,3.5
18889,836,216,3.5
18890,836,257,2.5
18891,836,1588,3
18892,836,205,2.5
18893,836,214,3.5
18894,836,220,3
18895,836,564,2.5
18896,837,591,3
18897,837,590,3.5
18898,837,251,3
18899,837,255,3
18900,837,250,3
18901,837,219,3.5
18902,837,586,1.5
18903,837,9,3
18904,837,211,3.5
18905,837,365,3.5
18906,837,207,2.5
18907,837,336,2
18908,837,91,3.5
18909,837,5,3
18910,837,8,2.5
18911,837,7,2.5
18912,837,215,3.5
18913,837,17,3
18914,837,2,3
18915,837,213,3
18916,837,584,0.5
18917,837,236,3
18918,838,1589,2
18919,838,217,1
18920,838,210,3.5
18921,838,219,2.5
18922,838,234,3
18923,838,212,1.5
18924,838,245,3.5
18925,838,968,2
18926,838,211,2.5
18927,838,216,3.5
18928,838,207,4
18929,838,233,2
18930,838,961,3
18931,838,254,3
18932,838,944,4
18933,838,3,0.5
18934,838,5,2
18935,838,7,3.5
18936,838,257,1.5
18937,838,10,0.5
18938,838,11,1
18939,838,220,1.5
18940,838,215,2
18941,838,299,2.5
18942,838,2,3
18943,838,213,1.5
18944,838,4,1.5
18945,838,241,2.5
18946,838,1036,3
18947,838,235,3
18948,838,13,3
18949,838,1,1
18950,838,12,3
18951,838,847,2
18952,838,205,2.5
18953,838,247,2
18954,838,17,3.5
18955,838,251,3
18956,838,255,0.5
18957,838,923,2
18958,838,239,3
18959,839,226,4
18960,839,228,4
18961,839,424,4
18962,839,17,4
18963,839,225,3.5
18964,839,255,4
18965,839,232,3.5
18966,839,7,1.5
18967,839,236,3.5
18968,839,4,1
18969,839,13,1.5
18970,839,230,4
18971,839,222,3.5
18972,839,5,3.5
18973,839,413,4
18974,839,1082,4
18975,839,221,3.5
18976,839,223,4
18977,839,396,4
18978,839,227,4
18979,839,229,4
18980,839,1102,3.5
18981,839,2,2
18982,839,1590,4
18983,839,231,4
18984,839,219,3
18985,839,9,2
18986,839,211,3.5
18987,839,657,4
18988,839,620,3.5
18989,839,224,3.5
18990,839,1591,4
18991,839,805,4
18992,839,1194,4
18993,839,11,2
18994,839,1029,4
18995,840,9,4
18996,840,254,4
18997,840,3,4
18998,840,207,4
18999,840,8,4
19000,840,233,3.5
19001,840,11,4
19002,840,213,3.5
19003,840,241,3.5
19004,840,13,3.5
19005,840,5,4
19006,840,7,4
19007,840,257,3.5
19008,840,10,3.5
19009,840,17,3.5
19010,840,4,4
19011,840,235,4
19012,840,1,3.5
19013,840,12,4
19014,840,121,3.5
19015,840,255,3.5
19016,841,236,3
19017,841,11,4
19018,841,2,4
19019,841,4,4
19020,841,13,4
19021,841,291,3.5
19022,841,8,4
19023,841,1,2
19024,841,1566,4
19025,841,7,0.5
19026,841,805,4
19027,842,256,3.5
19028,842,247,3.5
19029,842,702,3.5
19030,842,1077,3.5
19031,842,10,2
19032,842,1592,4
19033,842,489,0.5
19034,842,278,3.5
19035,842,291,3
19036,842,2,3
19037,842,244,2.5
19038,842,1087,3.5
19039,842,407,0.5
19040,842,6,4
19041,842,220,3.5
19042,842,1116,4
19043,842,215,4
19044,842,121,2.5
19045,842,242,4
19046,842,315,3.5
19047,842,1,4
19048,842,235,2
19049,842,408,4
19050,842,245,2.5
19051,842,257,2
19052,842,9,4
19053,842,1119,4
19054,842,1097,4
19055,842,1076,0.5
19056,842,743,0.5
19057,842,255,3
19058,842,5,4
19059,842,233,3.5
19060,842,589,2.5
19061,842,1091,4
19062,842,461,0.5
19063,842,494,3.5
19064,842,1118,4
19065,842,8,3.5
19066,842,249,2
19067,842,391,3.5
19068,842,805,4
19069,842,216,0.5
19070,842,1093,2
19071,842,250,4
19072,842,207,1
19073,842,217,2.5
19074,842,441,0.5
19075,842,536,1.5
19076,842,13,2.5
19077,842,1099,3.5
19078,842,240,1.5
19079,842,519,3
19080,842,206,4
19081,842,252,2
19082,842,246,4
19083,842,205,2
19084,842,11,3.5
19085,842,977,3
19086,842,214,2
19087,842,845,4
19088,842,1075,3
19089,842,658,3.5
19090,842,211,4
19091,842,236,4
19092,842,3,2
19093,842,638,3.5
19094,842,241,2
19095,842,7,2.5
19096,842,17,4
19097,842,1103,3.5
19098,842,675,4
19099,842,451,4
19100,842,212,3
19101,842,1114,4
19102,842,425,3
19103,842,525,3.5
19104,842,213,4
19105,842,239,3.5
19106,842,714,3.5
19107,842,253,3.5
19108,842,248,2
19109,842,1415,4
19110,842,234,3
19111,842,388,2.5
19112,842,4,1
19113,842,254,0.5
19114,842,243,0.5
19115,842,84,3.5
19116,842,1082,4
19117,842,12,2
19118,842,251,3.5
19119,842,1090,3.5
19120,842,431,3.5
19121,842,781,2
19122,842,1593,3.5
19123,842,219,3
19124,842,399,3.5
19125,842,210,1.5
19126,842,415,4
19127,843,239,2
19128,843,215,2
19129,843,214,2
19130,843,213,2
19131,843,1,2
19132,843,13,2
19133,843,2,2
19134,843,234,2
19135,843,1517,4
19136,843,10,2
19137,843,212,2
19138,843,216,2
19139,843,205,2
19140,843,11,3.5
19141,843,7,2
19142,843,3,2
19143,844,236,2.5
19144,844,8,4
19145,844,121,3.5
19146,844,13,3.5
19147,844,2,4
19148,844,219,3.5
19149,844,246,2.5
19150,844,10,3
19151,844,235,3
19152,844,207,3.5
19153,844,205,3.5
19154,844,7,2.5
19155,844,250,3.5
19156,844,1,3.5
19157,844,206,4
19158,845,1594,4
19159,845,233,3.5
19160,845,267,3
19161,845,345,3.5
19162,845,13,3.5
19163,845,842,4
19164,845,21,2.5
19165,845,2,3.5
19166,845,1566,4
19167,845,160,3.5
19168,845,239,4
19169,845,1595,4
19170,845,487,4
19171,845,213,4
19172,845,242,3
19173,845,252,3.5
19174,845,218,4
19175,845,294,3.5
19176,845,217,4
19177,845,12,4
19178,845,806,3.5
19179,845,70,2
19180,845,494,4
19181,845,219,3.5
19182,845,10,4
19183,845,205,3.5
19184,845,236,3
19185,845,253,4
19186,845,1455,3.5
19187,845,7,4
19188,845,1596,1
19189,845,180,3.5
19190,845,1597,3.5
19191,845,8,4
19192,845,379,3.5
19193,845,534,4
19194,845,251,3
19195,845,1598,3.5
19196,845,1010,4
19197,845,206,4
19198,845,876,2
19199,845,585,3
19200,845,270,3.5
19201,845,211,3.5
19202,845,1599,3.5
19203,845,245,3.5
19204,845,318,4
19205,845,248,4
19206,845,212,4
19207,845,550,3.5
19208,845,307,4
19209,845,409,1.5
19210,845,1600,3.5
19211,845,519,3.5
19212,845,1486,3.5
19213,845,121,3.5
19214,845,1219,4
19215,845,530,4
19216,845,330,3.5
19217,845,1601,3.5
19218,845,383,3
19219,845,589,3
19220,845,207,4
19221,845,472,3.5
19222,845,1602,3.5
19223,845,59,3
19224,845,1603,4
19225,845,244,3.5
19226,845,1604,3
19227,845,1198,3.5
19228,845,1605,3.5
19229,845,84,3
19230,845,616,4
19231,845,705,4
19232,845,1606,3
19233,845,441,2
19234,845,1607,3
19235,845,347,3.5
19236,845,509,3.5
19237,845,1608,2.5
19238,845,3,4
19239,845,247,3.5
19240,845,900,3.5
19241,845,977,4
19242,845,183,3
19243,845,234,3.5
19244,845,1609,3.5
19245,845,17,3
19246,845,1610,1
19247,845,512,3.5
19248,845,1611,1.5
19249,845,560,3.5
19250,845,1072,3.5
19251,845,532,3.5
19252,845,805,3
19253,845,432,3.5
19254,845,406,3.5
19255,845,250,4
19256,845,1612,4
19257,845,719,2.5
19258,845,1613,3.5
19259,845,486,4
19260,845,477,3
19261,845,202,3
19262,845,536,2.5
19263,845,1023,3
19264,845,265,3
19265,845,241,3.5
19266,845,638,3.5
19267,845,256,3.5
19268,845,1614,3.5
19269,845,216,3.5
19270,845,343,2.5
19271,845,1,3.5
19272,845,1615,3.5
19273,845,1616,3
19274,845,442,3.5
19275,845,215,4
19276,845,295,3.5
19277,845,96,4
19278,845,1617,4
19279,845,942,3.5
19280,845,623,3
19281,845,1618,2.5
19282,845,1619,2.5
19283,846,219,3
19284,846,215,1.5
19285,846,13,3
19286,846,84,3
19287,846,11,3
19288,846,12,1.5
19289,846,251,3.5
19290,846,17,1.5
19291,846,241,4
19292,846,243,3.5
19293,846,236,2.5
19294,846,247,1
19295,846,217,3
19296,846,220,3
19297,846,235,3
19298,846,9,1
19299,847,220,4
19300,847,348,4
19301,847,239,4
19302,847,207,2.5
19303,847,251,4
19304,847,235,2
19305,847,728,4
19306,847,8,1
19307,847,211,2.5
19308,847,3,3.5
19309,847,2,2
19310,847,1620,4
19311,847,7,2
19312,847,43,4
19313,847,219,3.5
19314,847,212,3.5
19315,847,12,4
19316,847,250,4
19317,847,6,0.5
19318,847,11,1.5
19319,847,236,2.5
19320,847,1621,4
19321,847,84,3.5
19322,847,1059,4
19323,847,1622,4
19324,847,244,3
19325,847,10,3
19326,847,210,2
19327,847,233,2.5
19328,847,1574,4
19329,847,248,3.5
19330,847,13,3
19331,847,1,3.5
19332,847,213,0.5
19333,847,1623,4
19334,847,5,3
19335,847,1624,4
19336,847,999,4
19337,847,252,2.5
19338,847,241,4
19339,847,216,3
19340,847,257,2.5
19341,847,206,2
19342,847,246,3
19343,847,4,1
19344,847,1625,4
19345,847,217,3
19346,847,662,4
19347,847,9,2.5
19348,847,1221,4
19349,847,256,3
19350,847,215,2.5
19351,847,17,0.5
19352,847,279,4
19353,847,205,4
19354,847,1001,4
19355,847,1195,4
19356,848,9,3.5
19357,848,254,4
19358,848,355,4
19359,848,1626,3.5
19360,848,1601,2.5
19361,848,11,4
19362,848,656,4
19363,848,343,4
19364,848,1274,3
19365,848,572,4
19366,848,239,3
19367,848,1536,3
19368,848,1627,4
19369,848,769,4
19370,848,1628,3.5
19371,848,4,3
19372,848,1629,3.5
19373,848,10,4
19374,848,1,4
19375,848,318,4
19376,848,13,4
19377,848,301,3
19378,848,560,3
19379,848,518,4
19380,848,213,3.5
19381,848,1630,1
19382,848,604,3.5
19383,848,234,3
19384,849,259,3
19385,849,236,3.5
19386,849,585,2.5
19387,849,7,2.5
19388,849,275,4
19389,849,787,3.5
19390,849,805,4
19391,849,278,3
19392,849,1173,3.5
19393,849,781,4
19394,849,239,1
19395,849,1631,3
19396,849,1070,4
19397,849,1632,3.5
19398,849,3,2
19399,849,213,3
19400,849,1256,3
19401,849,1038,4
19402,849,832,2.5
19403,849,347,4
19404,849,1633,4
19405,849,1088,3.5
19406,849,5,2.5
19407,849,294,3
19408,849,297,3
19409,849,746,3.5
19410,849,17,1.5
19411,849,940,4
19412,849,211,3
19413,849,1372,3
19414,849,397,3
19415,849,486,3
19416,849,957,3.5
19417,849,241,2.5
19418,849,847,3.5
19419,849,1634,3
19420,849,242,3.5
19421,849,2,3.5
19422,850,241,4
19423,850,11,4
19424,851,8,3.5
19425,851,211,4
19426,851,234,2
19427,851,10,3.5
19428,851,255,3.5
19429,851,216,3.5
19430,851,13,3
19431,851,121,2.5
19432,851,84,3
19433,851,207,3.5
19434,851,251,4
19435,851,249,3.5
19436,851,250,2
19437,851,219,3.5
19438,851,252,2.5
19439,851,246,3
19440,851,5,3
19441,851,241,3.5
19442,851,6,4
19443,851,235,2
19444,851,239,2.5
19445,851,213,3.5
19446,851,2,3.5
19447,851,254,4
19448,851,4,1
19449,851,9,3.5
19450,851,7,0.5
19451,851,210,3.5
19452,851,206,2.5
19453,851,257,3.5
19454,851,247,2
19455,851,214,4
19456,851,205,2.5
19457,851,243,3
19458,851,17,4
19459,851,248,3
19460,851,233,3.5
19461,851,215,3
19462,851,3,3.5
19463,851,11,4
19464,851,253,3.5
19465,851,1,3
19466,851,220,1
19467,851,256,3
19468,851,212,2
19469,851,217,3
19470,851,245,3.5
19471,851,236,4
19472,851,244,4
19473,851,12,4
19474,852,8,4
19475,852,211,2
19476,852,3,4
19477,852,17,2
19478,852,2,3
19479,852,214,3.5
19480,852,243,2
19481,852,234,2
19482,852,212,2.5
19483,852,12,4
19484,852,254,2
19485,852,250,4
19486,852,207,4
19487,852,251,4
19488,852,235,2.5
19489,852,11,4
19490,852,253,4
19491,852,236,1
19492,852,247,2
19493,852,244,2
19494,852,10,4
19495,852,7,4
19496,852,210,2
19497,852,233,2
19498,852,219,4
19499,852,13,3
19500,852,1,3.5
19501,852,5,4
19502,852,6,2
19503,852,216,2.5
19504,852,249,2
19505,852,257,2
19506,852,84,1
19507,852,9,2.5
19508,852,248,2
19509,852,215,2
19510,852,213,2
19511,852,252,4
19512,852,241,2
19513,852,205,3.5
19514,852,206,4
19515,852,246,2
19516,852,4,4
19517,852,255,2
19518,852,217,2
19519,852,220,2
19520,852,121,4
19521,852,245,2
19522,852,239,2
19523,852,256,2
19524,853,17,3.5
19525,853,1635,3.5
19526,853,8,3.5
19527,853,675,4
19528,854,215,4
19529,854,11,3.5
19530,854,4,3.5
19531,854,250,4
19532,854,121,3.5
19533,854,12,4
19534,854,220,4
19535,854,249,3
19536,854,10,4
19537,854,257,2
19538,854,3,3.5
19539,854,251,3.5
19540,854,213,4
19541,854,235,3
19542,854,9,4
19543,854,1,2.5
19544,854,8,4
19545,854,254,3
19546,854,13,4
19547,854,243,4
19548,854,236,4
19549,854,241,3
19550,855,1123,4
19551,856,257,3.5
19552,857,218,4
19553,857,278,3
19554,857,5,2.5
19555,857,1123,3
19556,857,7,2.5
19557,857,938,2
19558,857,207,3
19559,857,2,4
19560,858,465,4
19561,859,249,3.5
19562,859,216,4
19563,859,244,4
19564,859,9,3.5
19565,859,215,3.5
19566,859,213,4
19567,859,241,3.5
19568,859,1636,3.5
19569,859,206,3.5
19570,859,255,4
19571,859,217,3
19572,859,220,4
19573,859,245,3
19574,859,239,3.5
19575,859,8,3
19576,859,3,4
19577,859,17,3
19578,859,2,3
19579,859,234,3.5
19580,859,12,3
19581,859,250,4
19582,859,207,3
19583,859,251,4
19584,859,253,4
19585,859,236,3.5
19586,859,211,3
19587,859,491,1.5
19588,859,10,3.5
19589,859,7,3
19590,859,233,3
19591,859,219,3
19592,859,1,3.5
19593,859,5,4
19594,859,6,4
19595,859,11,3.5
19596,860,2,3.5
19597,860,236,3
19598,860,3,3
19599,860,8,3
19600,860,7,3
19601,860,11,2.5
19602,860,207,3
19603,860,215,3
19604,860,211,3.5
19605,860,17,3
19606,860,205,3.5
19607,861,336,4
19608,861,8,4
19609,861,589,3.5
19610,861,1,4
19611,861,1637,4
19612,861,207,4
19613,861,769,4
19614,861,308,4
19615,861,2,4
19616,861,7,4
19617,861,233,4
19618,862,476,4
19619,862,1638,4
19620,862,17,4
19621,862,12,4
19622,862,9,4
19623,862,2,3
19624,862,3,3
19625,862,668,3.5
19626,862,236,4
19627,862,1639,3
19628,862,252,4
19629,862,8,4
19630,862,13,3.5
19631,862,215,4
19632,862,5,4
19633,862,207,3
19634,862,7,3.5
19635,862,211,4
19636,862,11,4
19637,862,219,3
19638,862,4,4
19639,863,241,4
19640,863,17,4
19641,863,253,4
19642,863,215,3
19643,863,7,2.5
19644,863,236,2.5
19645,863,207,1
19646,863,5,2
19647,863,8,3
19648,863,234,2
19649,863,2,2.5
19650,863,219,2
19651,863,1,2
19652,863,211,4
19653,863,213,3
19654,863,205,1
19655,863,3,2
19656,863,239,1.5
19657,863,12,1
19658,863,250,2
19659,863,251,2
19660,863,245,2.5
19661,864,245,2
19662,864,252,4
19663,864,236,4
19664,864,244,2
19665,864,5,4
19666,864,12,1
19667,864,241,4
19668,864,6,3.5
19669,864,8,4
19670,864,234,4
19671,864,10,1.5
19672,864,255,2
19673,864,216,3.5
19674,864,13,1
19675,864,121,3.5
19676,864,84,4
19677,864,207,4
19678,864,251,1.5
19679,864,249,2.5
19680,864,250,2
19681,864,219,2
19682,864,254,4
19683,864,9,3
19684,864,7,3.5
19685,864,246,4
19686,864,206,1
19687,864,257,1.5
19688,864,969,3
19689,864,247,2
19690,864,235,4
19691,864,205,1.5
19692,864,239,2.5
19693,864,213,3
19694,864,2,4
19695,864,4,2
19696,864,210,2
19697,864,248,2
19698,864,3,1
19699,864,1,1
19700,864,220,4
19701,864,256,2
19702,864,217,2.5
19703,864,214,2.5
19704,864,551,2.5
19705,864,243,3.5
19706,864,17,2
19707,864,233,4
19708,864,215,4
19709,864,1640,2
19710,864,11,1.5
19711,864,253,4
19712,864,211,3
19713,864,212,3.5
19714,865,220,2.5
19715,865,245,3
19716,865,234,3.5
19717,865,254,2.5
19718,865,207,2
19719,865,251,2.5
19720,865,235,4
19721,865,253,3
19722,865,8,2.5
19723,865,211,4
19724,865,3,2.5
19725,865,247,3
19726,865,2,4
19727,865,7,2.5
19728,865,233,2.5
19729,865,219,3.5
19730,865,212,3
19731,865,12,3.5
19732,865,250,2.5
19733,865,1,4
19734,865,11,4
19735,865,236,3.5
19736,865,257,3
19737,865,84,2
19738,865,244,3
19739,865,10,3
19740,865,210,3.5
19741,865,9,3
19742,865,13,4
19743,865,5,3.5
19744,865,213,3
19745,865,241,2.5
19746,865,216,4
19747,865,206,4
19748,865,4,3.5
19749,865,217,3
19750,865,121,2.5
19751,865,239,3
19752,865,256,2.5
19753,865,215,3
19754,865,17,2.5
19755,865,205,4
19756,865,255,2.5
19757,866,17,3.5
19758,866,207,2.5
19759,866,12,2
19760,866,236,3.5
19761,866,7,0.5
19762,866,2,2.5
19763,866,399,4
19764,866,8,3.5
19765,866,235,3
19766,866,5,3.5
19767,867,13,2
19768,867,245,3
19769,867,234,2
19770,867,257,3
19771,867,219,2.5
19772,867,17,3.5
19773,867,233,2.5
19774,867,220,3
19775,867,12,1.5
19776,867,7,3.5
19777,867,253,1
19778,867,215,4
19779,867,252,1.5
19780,867,210,3
19781,867,212,3.5
19782,867,683,3
19783,867,5,3.5
19784,867,211,4
19785,867,680,3
19786,867,1,1
19787,867,246,2.5
19788,867,206,2.5
19789,867,1641,0.5
19790,867,216,1
19791,867,217,2
19792,867,255,2.5
19793,867,749,2
19794,867,6,1
19795,867,243,4
19796,867,84,2.5
19797,867,235,1
19798,867,241,2.5
19799,867,251,3.5
19800,867,244,2
19801,867,207,1.5
19802,867,214,3
19803,867,857,3
19804,867,3,1
19805,867,205,1
19806,867,585,3.5
19807,867,239,3
19808,867,218,4
19809,867,10,3
19810,867,4,4
19811,867,254,1.5
19812,867,442,2.5
19813,867,213,4
19814,867,11,4
19815,867,250,3
19816,867,8,2
19817,867,2,1.5
19818,867,1642,4
19819,867,9,3
19820,867,247,2
19821,867,236,3
19822,867,121,3
19823,868,4,4
19824,868,1,3.5
19825,868,2,4
19826,868,5,3
19827,868,219,2.5
19828,868,12,3
19829,868,235,4
19830,868,10,1.5
19831,868,8,2
19832,868,207,3.5
19833,868,241,3.5
19834,868,215,3
19835,868,11,4
19836,868,7,3
19837,869,1,1.5
19838,869,207,3.5
19839,869,205,3.5
19840,869,5,3.5
19841,869,2,3.5
19842,869,3,4
19843,869,8,4
19844,869,215,1
19845,869,13,4
19846,869,84,3.5
19847,869,12,3
19848,869,253,3
19849,870,2,2.5
19850,870,206,3
19851,870,254,3.5
19852,870,7,3
19853,870,9,3.5
19854,870,211,3
19855,870,239,3.5
19856,870,8,4
19857,870,17,3
19858,870,1,1.5
19859,870,10,2
19860,870,11,3.5
19861,870,4,3.5
19862,870,213,3
19863,871,17,3
19864,871,233,3
19865,871,215,0.5
19866,871,11,3.5
19867,871,253,0.5
19868,871,211,2.5
19869,871,212,2.5
19870,871,245,2.5
19871,871,252,3.5
19872,871,236,3
19873,871,5,4
19874,871,12,0.5
19875,871,241,0.5
19876,871,6,2.5
19877,871,8,1.5
19878,871,10,0.5
19879,871,255,2.5
19880,871,216,0.5
19881,871,13,2
19882,871,84,0.5
19883,871,207,1.5
19884,871,251,0.5
19885,871,250,3
19886,871,219,3
19887,871,254,1
